jobTitles,Company,jobLocations,requiredExperiance,Salary,JobDescription,Skills
FEMALE TELE CALLERS REQUIRED FRESHERS 12TH PASS CAN APPLY,Star Tech,Delhi,Fresher,100000 - 120000 INR,ANY 12TH PASS OR GRADUATE CAN APPLY FOR CREDIT CARD SALES PROCESS.,CallCenterExecutive|BPOCallCentre|DomesticBPO|TeleCaller|BPOExecutive|BPOFresher|CallCenterRepresentative|VoiceProcessExecutive|
URGENT HRING FOR CREDIT CARDS SALAES FRESHERS  12TH PASS  CAN APPLY,Star Tech,Delhi,Fresher,100000 - 210000 INR,GOOD COMMUNICATION FEMALES CAN APPLY.DOMESTIC CALL CENTER,BPOExecutive|CallCenterExecutive|DomesticBPO|TeleCaller|BPOFresher|BPOCallCentre|CustomerCareExecutive|
Fitters / Welders / Helpers,Aspire Tech,Chennai,1-5years,Not Specified,Urgently Required - Pipeline Fitters / Welders / Helpers,PipeLineProjects|Welder|Fitter|
senior data engineer,Aspire Tech,Coimbatore,7-11years,Not Specified,Senior Data Engineer,Pythonlibraries|Kubernete|Python|Docker|
Aveva E3D Developer,S K B Engineering Systems,Chennai,5-15years,Not Specified,Job Description : |  JD for ME Systems & BOP (Balance of Plant) Experience: |  Should be able to understand the ITO inputs (Inquiry to Order) |  Should have good experience in OTR (Order to Remittance) – Execution and Deliverables |  Detail Engineering experienc,AvevaE3d|Architect|HRSGDesigner|
Electrical Engineer (Freshers) Job In Delhi,Alpha Tech Solutions,Delhi,0-2years,150000 - 250000 INR,Electrical Engineer,ElectricalEngineer|Electricalexecutive|ElectricalMaintenance|
Marklogic Developer,Tech Mahindra Limited,Hyderabad/Secunderabad,4-8years,Not Specified,Looking For Marklogic Developer,XpathExpression|MLCP|TDE|DataHubFramework|Json|Javascript|Xpath|Xquery|
Civil Engineer (Freshers) Job In Delhi,Alpha Tech Solutions,Delhi,0-2years,150000 - 250000 INR,Civil Engineer,CivilEngineer|SiteEngineer|Civilengg|ConstructionEngineer|Projectengineer|
Mechanical Engineer (Freshers) Job In Delhi,Alpha Tech Solutions,Delhi,0-2years,150000 - 250000 INR,Mechanical Engineer,MechanicalEngineer|Mechanicaldesignengineer|DiplomaMechanical|MaintenanceEngineer|
Electronic Engineer (Freshers) Job In Delhi,Alpha Tech Solutions,Delhi,0-2years,150000 - 250000 INR,Electronic Engineer,ElectronicEngineer|
Receptionist & Computer Operator (Freshers) Job In Delhi,Alpha Tech Solutions,Delhi,0-2years,150000 - 250000 INR,Receptionist & Computer Operator,Receptionist&ComputerOperator|
Sr. ASP .NET Developer,InSync Tech-Fin Solutions Ltd,Kolkata,1-5years,Not Specified,"We’re looking for: |     Proficiency in C# and Javascript |     Technical competence on working with .NET 4.5 framework |     Experience in developing ASP.NET MVC applications |     Understanding of HTML, JS, and CSS |     Familiarity with the client side framework like jQuery",FullStackDeveloperASP.NET|.NET|C#|Aspdotnet|VB.NET|DotNet|Mvc|
Hiring For International Voice and chat Process In TechMahindra-Mumbai,Tech Mahindra Business Services Limited,Mumbai|MumbaiCity|NaviMumbai,1-5years,Not Specified,WE ARE NOT HIRING FOR BACKOFFICE & FRESHERS. |,CustomerService|CustomerServiceExecutive|CustomerCareExecutive|CustomerCare|VoiceProcess|InternationalBpo|Bpo|InternationalCallCenter|Voicesupport|Inbound|CallCenter|Outbound|Ites|customerrepresentative|Kpo|
Hiring for Customer Service Executive (Voice),Tech Mahindra Business Services Limited,Mumbai|MumbaiCity|NaviMumbai,1-11years,150000 - 350000 INR,Tech Mahindra is Hiring for International Voice Process,Associate|CustomerServiceExecutive(Voice)|CustomerCare|CustomerRelationExecutive|Csa|CSE|inboundprocess|OutboundCalling|CollectionProcess|UKShift|calling|
"Apigee Development,-Bangalore-Immediate joinee",Andor Tech India Private Limited,Bengaluru/Bangalore,4-7years,Not Specified,"Good understanding of REST API and JSON |   •	Knowledge of existing API Testing Tools (Postman, SoapUI, or any equivalent tools) |   •	Understanding of Apigee is plus. |   •	Java experience is plus |   •	Good understanding of monetization and ecommerce module and pa",Apigee|Drupal|
Technical Writer,InSync Tech-Fin Solutions Ltd,Kolkata,2-4years,Not Specified,We’re searching for an experienced technical writer to join our team and help take |  our [customer/client]-focused services to new heights.,ContentWriter|Technicalwriting|TechnicalWriter|TechnicalDocumentation|
Quality Engineer,S K B Engineering Systems,Bengaluru/Bangalore|Chennai,3-6years,Not Specified,"We are looking for a Quality Engineer to monitor and improve the quality of our operational processes and outputs. The Quality Engineer's responsibilities include designing quality standards, inspecting materials, equipment, processes, and products,",qualityengineering|qualityassurance|QualityAnalyst|QualityManager|
Insurance Manager AND Financial consultant,Freelancer - Yathish B,Bengaluru/Bangalore,2-12years,240000 - 5000000 INR,Sales / Business Development – Financial Planning & Protection,WealthManager|
URGET REQUIREMENT FOR  HARDWARE & NETWORKING,Star Tech,Delhi|Gurgaon/Gurugram,0-2years,560000 - 680000 INR,JGJ TECHNOLOGIES HIRING FOR THE POST OF  HARDWARE & NETWORKING .FRESHERS OR UPTO 1 YRS EXPERIENCE CAN APPLY.,HardwareNetworkingMale|HardwareAndNetworking|NetworkEngineer|
PROPOSAL /ESTIMATION /APPLICATION ENGINEER,Star Tech,Gurgaon/Gurugram|Noida,0-1years,620000 - 800000 INR,WELCOME FOR THE POST OF APPLICATION ENGINEER.FRESHERS OR UPTO 1 YRS EXPERIENCE CAN APPLY.,DesignEngineer|ElectricalEngineer|ApplicationEngineer|
NEED HVAC ENGINEER FRESHERS,Star Tech,Gurgaon/Gurugram|Noida,0-1years,580000 - 760000 INR,GRAB POST OF HVAC ENGINEER FRESHERS AND UPTO 1 YR EXPERIENCE CAN APPLY.,HVACDesignEngineer|HVACEngineer|HVACEngineering|
SCADA TRAINING MECHANICAL ENGINEER TRAINEE,Star Tech,Gurgaon/Gurugram|Noida,Fresher,440000 - 620000 INR,GRAB THE POST GRADUATE ENGINEER TRAINEE.(MECHANICAL/ELECTRICAL/ELECTRONICS),GraduateEngineerTrainee|GraduateEngineer|Mechanical|Electrical|SCADA|Instrumentation|Automation|
HIRING FRESHERS FOR DIPLOMA TRAINEE ENGINEER,Star Tech,Gurgaon/Gurugram|Noida,Fresher,420000 - 680000 INR,JGJ INDUSTRIES HIRING DIPLOMA ENGINEER TRAINEE HAVING GOOD KNOWLEDGE IN THE PROFILE.,DiplomaEngineerTrainee|DiplomaEngineerElectrical|
